basis_status,boundary_gap_to_leading,displacement_kind,frobenius_norm,full_entropy_effective_rank,learning_rate,numerical_rank,numerical_threshold,optimizer,parameters,relative_boundary_gap,relative_reconstruction_residual,retained_rank,run_id,shape,spectral_norm,stable_rank,stage,step,tensor,top_rank_energy
resolved,0.0050670352859604716,cumulative,0.021899549003241627,529.4609333438934,3e-05,768,1.2620149717898665e-15,adamw,589824,0.018729653456933074,4.776617223772234e-15,16,diagnostic-natural-adamw,"[768, 768]",0.00740053405818858,8.756775565337582,3,3,0.layers.1.attn.Wo.weight,0.3359033386241011
resolved,0.004871155874488332,saved_segment,0.011648114370351615,614.0409214423787,3e-05,768,1.5568132757309267e-15,adamw,1769472,0.013505333240628201,3.860668874871981e-15,16,diagnostic-natural-adamw,"[2304, 768]",0.003043083198119463,14.651550966116329,3,3,0.layers.1.attn.Wqkv.weight,0.324893316437149
resolved,0.011379540281018176,cumulative,0.0375049594587349,633.0987836487662,3e-05,768,5.007070915741394e-15,adamw,1769472,0.032600257441592506,3.5155981672709248e-15,16,diagnostic-natural-adamw,"[2304, 768]",0.009787258120811888,14.684369915396603,3,3,0.layers.1.attn.Wqkv.weight,0.27857929710339124
resolved,0.007276739443672943,saved_segment,0.011647420362587858,634.2838553975147,3e-05,768,1.454616435679021e-15,adamw,1769472,0.020108628608857915,3.339217925872623e-15,16,diagnostic-natural-adamw,"[2304, 768]",0.0028433203288589573,16.780616767497275,3,3,0.layers.1.mlp.Wi.weight,0.30276439406233796
resolved,0.0075425070188236045,cumulative,0.037699063121504665,649.9136315441863,3e-05,768,5.279310342081049e-15,adamw,1769472,0.024245387522837433,4.13141018109595e-15,16,diagnostic-natural-adamw,"[2304, 768]",0.010319401080455476,13.34603102911917,3,3,0.layers.1.mlp.Wi.weight,0.2635656859340597
resolved,0.007862828980824084,saved_segment,0.008256903293032547,595.6023648020105,3e-05,768,4.329777367891674e-16,adamw,884736,0.01721018992288339,3.0272518683314043e-15,16,diagnostic-natural-adamw,"[768, 1152]",0.0016926721997078255,23.795162402433103,3,3,0.layers.1.mlp.Wo.weight,0.27770981228799024
resolved,0.004497825091065713,cumulative,0.026721028507679677,609.6419360614267,3e-05,768,1.5876695613774995e-15,adamw,884736,0.01173155371456877,3.2739365692008925e-15,16,diagnostic-natural-adamw,"[768, 1152]",0.006206795177957626,18.534100457112714,3,3,0.layers.1.mlp.Wo.weight,0.24684576541761197
resolved,0.00952383034546187,saved_segment,0.0068318281002863555,498.77378646725504,3e-05,768,3.4215227720106504e-16,adamw,589824,0.027375223143024072,3.3237149636786174e-15,16,diagnostic-natural-adamw,"[768, 768]",0.0020064021720139105,11.594122427423237,3,3,0.layers.10.attn.Wo.weight,0.39137682531035395
resolved,0.009169353423446037,cumulative,0.0222204173306503,511.54059694440934,3e-05,768,1.0846360765308906e-15,adamw,589824,0.026419082750246316,3.5277551321959813e-15,16,diagnostic-natural-adamw,"[768, 768]",0.006360373216272286,12.20504043366844,3,3,0.layers.10.attn.Wo.weight,0.38407753775429215
resolved,0.005935941668444668,saved_segment,0.01169523780541087,616.240080792817,3e-05,768,1.3634613811038026e-15,adamw,1769472,0.014344432752934875,3.406304382408308e-15,16,diagnostic-natural-adamw,"[2304, 768]",0.002665140697861609,19.25652117487254,3,3,0.layers.10.attn.Wqkv.weight,0.2911535648082285
resolved,0.01348118271839741,cumulative,0.03802836530949683,629.9665724974423,3e-05,768,4.381182982375291e-15,adamw,1769472,0.03258767513288679,3.413801360369791e-15,16,diagnostic-natural-adamw,"[2304, 768]",0.008563842902286163,19.718684151903695,3,3,0.layers.10.attn.Wqkv.weight,0.2746143131702416
resolved,0.006412855017486621,saved_segment,0.011711031042352637,630.4869451010967,3e-05,768,1.5192838191107727e-15,adamw,1769472,0.017921337635808707,4.251900940901852e-15,16,diagnostic-natural-adamw,"[2304, 768]",0.0029697248444519532,15.550982756444398,3,3,0.layers.10.mlp.Wi.weight,0.29299981730831615
resolved,0.01810128323035843,cumulative,0.038284625268103105,639.3439830054245,3e-05,768,4.851643610716462e-15,adamw,1769472,0.0500588986214273,3.887281510741627e-15,16,diagnostic-natural-adamw,"[2304, 768]",0.009483446335658466,16.297328483827833,3,3,0.layers.10.mlp.Wi.weight,0.29395046643808853
resolved,0.016537064581547658,saved_segment,0.008320143735577745,595.1303647062638,3e-05,768,4.72304459407893e-16,adamw,884736,0.03949530603488019,3.036722052204923e-15,16,diagnostic-natural-adamw,"[768, 1152]",0.0018464150932246618,20.304999119597255,3,3,0.layers.10.mlp.Wo.weight,0.2778299286580097
resolved,0.024504858732317877,cumulative,0.027179103806251007,602.4801340233394,3e-05,768,1.5407346171173173e-15,adamw,884736,0.058668144578325226,3.2467869876814623e-15,16,diagnostic-natural-adamw,"[768, 1152]",0.0060233088954222,20.361041687959435,3,3,0.layers.10.mlp.Wo.weight,0.2855949410506479
resolved,0.005657510465664408,saved_segment,0.006883050349613412,492.4347248483895,3e-05,768,3.587918375218214e-16,adamw,589824,0.017277476296199946,3.2648628662093887e-15,16,diagnostic-natural-adamw,"[768, 768]",0.0021039775856339198,10.70236295185763,3,3,0.layers.11.attn.Wo.weight,0.4171481254019114
resolved,0.02096200652813977,cumulative,0.02238820692472537,504.1138302249824,3e-05,768,1.1458795112821722e-15,adamw,589824,0.06194422739325172,2.8643183881334153e-15,16,diagnostic-natural-adamw,"[768, 768]",0.006719508515653485,11.10103845758757,3,3,0.layers.11.attn.Wo.weight,0.41546819597417467
resolved,0.012784072714848226,saved_segment,0.0117036822276018,615.7065288863947,3e-05,768,1.4680738051095017e-15,adamw,1769472,0.03285068318405285,4.188769036797412e-15,16,diagnostic-natural-adamw,"[2304, 768]",0.002869625278491119,16.633922140179322,3,3,0.layers.11.attn.Wqkv.weight,0.3015819239073022
resolved,0.009128134334680783,cumulative,0.03832343852327238,625.7150844910097,3e-05,768,4.7505055114545096e-15,adamw,1769472,0.023516761266223873,3.894566871951171e-15,16,diagnostic-natural-adamw,"[2304, 768]",0.009285752973614591,17.033138793456533,3,3,0.layers.11.attn.Wqkv.weight,0.30077781877745635
resolved,0.010677337304847408,saved_segment,0.011783197929461049,624.0963393336133,3e-05,768,1.6224161101657359e-15,adamw,1769472,0.032105920732925695,4.153486748623134e-15,16,diagnostic-natural-adamw,"[2304, 768]",0.0031713162279437056,13.805344417190435,3,3,0.layers.11.mlp.Wi.weight,0.31710571087102013
resolved,0.002143454314952994,cumulative,0.03849392519343799,632.5491419516037,3e-05,768,5.250467082829605e-15,adamw,1769472,0.006479734977859699,3.872219616420304e-15,16,diagnostic-natural-adamw,"[2304, 768]",0.010263021526802285,14.068050424804614,3,3,0.layers.11.mlp.Wi.weight,0.3239424467562927
resolved,0.006292653350374605,saved_segment,0.0083499160577132,586.9254232731896,3e-05,768,5.063778574227774e-16,adamw,884736,0.01612981305327908,3.4156545738547114e-15,16,diagnostic-natural-adamw,"[768, 1152]",0.0019796207725676133,17.790994049312463,3,3,0.layers.11.mlp.Wo.weight,0.3041774393540152
resolved,0.011412023629024144,cumulative,0.02727989741651128,594.0620724892802,3e-05,768,1.6509262666440465e-15,adamw,884736,0.02914973006795226,2.89787653703297e-15,16,diagnostic-natural-adamw,"[768, 1152]",0.006454089339647823,17.865514190006373,3,3,0.layers.11.mlp.Wo.weight,0.31551991456276907
resolved,0.007142181741140655,saved_segment,0.0068662350559479685,480.2810151428294,3e-05,768,3.4194345672183157e-16,adamw,589824,0.020061315835137022,3.529563999637177e-15,16,diagnostic-natural-adamw,"[768, 768]",0.002005177635773724,11.725506972426345,3,3,0.layers.12.attn.Wo.weight,0.4440866376217365
resolved,0.010673964586805498,cumulative,0.022375801374617175,493.2130587125169,3e-05,768,1.1203262638061725e-15,adamw,589824,0.031085983459663045,2.7476721266838224e-15,16,diagnostic-natural-adamw,"[768, 768]",0.006569662687774556,11.600348937717433,3,3,0.layers.12.attn.Wo.weight,0.45129735823571054
resolved,0.023338939858274305,saved_segment,0.01188228661918608,594.9635803528669,3e-05,768,1.667272445261309e-15,adamw,1769472,0.06172991507668814,4.641445799822373e-15,16,diagnostic-natural-adamw,"[2304, 768]",0.0032589963381961487,13.293284608187111,3,3,0.layers.12.attn.Wqkv.weight,0.38463560877525715
resolved,0.00627845882157669,cumulative,0.038662596358879565,607.8558008580704,3e-05,768,5.2022878004884745e-15,adamw,1769472,0.016670301773451694,3.1440930534131972e-15,16,diagnostic-natural-adamw,"[2304, 768]",0.010168846093643217,14.455685204766649,3,3,0.layers.12.attn.Wqkv.weight,0.38032992081400313
resolved,0.016777838074246144,saved_segment,0.011736241139902532,627.5776278180153,3e-05,768,1.4583050050519693e-15,adamw,1769472,0.04341232928114611,3.876237054493855e-15,16,diagnostic-natural-adamw,"[2304, 768]",0.002850530328708584,16.95144466003903,3,3,0.layers.12.mlp.Wi.weight,0.29040560740118393
resolved,0.004686406442048045,cumulative,0.03828334802947502,636.9934056777872,3e-05,768,4.6919849672671256e-15,adamw,1769472,0.012575673290989757,3.847850855516124e-15,16,diagnostic-natural-adamw,"[2304, 768]",0.009171363606862932,17.424165981754676,3,3,0.layers.12.mlp.Wi.weight,0.29725864010249087
resolved,0.003574506481250582,saved_segment,0.008324499996848698,590.6164435312794,3e-05,768,4.520169498758155e-16,adamw,884736,0.008052980533935727,3.5192878603178534e-15,16,diagnostic-natural-adamw,"[768, 1152]",0.0017671036172099573,22.191787403120816,3,3,0.layers.12.mlp.Wo.weight,0.2705255192585247
resolved,0.00607993219298357,cumulative,0.02717630267219571,598.0312559631948,3e-05,768,1.4956169782097385e-15,adamw,884736,0.013756687492773922,3.513029519906274e-15,16,diagnostic-natural-adamw,"[768, 1152]",0.005846927140411776,21.603562688360615,3,3,0.layers.12.mlp.Wo.weight,0.2833438510090348
resolved,0.017030172923618612,saved_segment,0.006892362324089786,490.0279879277442,3e-05,768,3.330440751083409e-16,adamw,589824,0.04634369409463912,3.8546399339922e-15,16,diagnostic-natural-adamw,"[768, 768]",0.0019529911100987962,12.454768704170348,3,3,0.layers.13.attn.Wo.weight,0.40884940195736635
resolved,0.014882025533979982,cumulative,0.0223838952252218,502.8540269298721,3e-05,768,1.0671051651521391e-15,adamw,589824,0.04101678837341672,3.1561457319567204e-15,16,diagnostic-natural-adamw,"[768, 768]",0.006257570864771231,12.795574080618085,3,3,0.layers.13.attn.Wo.weight,0.40577103738334297
resolved,0.014200528628935772,saved_segment,0.011729232285554907,615.5258433276705,3e-05,768,1.314080559525244e-15,adamw,1769472,0.032139163367916876,3.640549103512462e-15,16,diagnostic-natural-adamw,"[2304, 768]",0.0025686166311687073,20.851658033921538,3,3,0.layers.13.attn.Wqkv.weight,0.28766541078052177
resolved,0.012127987921515405,cumulative,0.03837114671731241,625.6918651493152,3e-05,768,4.478907839765195e-15,adamw,1769472,0.02940705674299417,3.6254990984192454e-15,16,diagnostic-natural-adamw,"[2304, 768]",0.008754864443660297,19.209263075807872,3,3,0.layers.13.attn.Wqkv.weight,0.294437078543385
resolved,0.005428623422744455,saved_segment,0.011782921170428479,631.6715132873144,3e-05,768,1.3625834281454228e-15,adamw,1769472,0.013504443846447261,3.558477517106167e-15,16,diagnostic-natural-adamw,"[2304, 768]",0.002663424574330269,19.571546293615853,3,3,0.layers.13.mlp.Wi.weight,0.27016056334793653
resolved,0.003475849663403456,cumulative,0.0383663148143535,641.4622821012564,3e-05,768,4.439290730444712e-15,adamw,1769472,0.008946491980485555,3.70446100292544e-15,16,diagnostic-natural-adamw,"[2304, 768]",0.008677425381692753,19.54872316705848,3,3,0.layers.13.mlp.Wi.weight,0.27319074557807455
resolved,0.013679420125937697,saved_segment,0.00837748184459202,589.2732748486644,3e-05,768,4.465032859242251e-16,adamw,884736,0.0295090131681647,3.30221954041985e-15,16,diagnostic-natural-adamw,"[768, 1152]",0.0017455486389826753,23.03366685281031,3,3,0.layers.13.mlp.Wo.weight,0.27855923141827044
resolved,0.009274802394293584,cumulative,0.027257620787714307,598.306218596386,3e-05,768,1.4432244978415884e-15,adamw,884736,0.02036679775613149,3.1207279696523665e-15,16,diagnostic-natural-adamw,"[768, 1152]",0.0056421053044195734,23.339605731585465,3,3,0.layers.13.mlp.Wo.weight,0.28146996097623705
resolved,0.009968977770866064,saved_segment,0.0069012537294442095,478.5672020729084,3e-05,768,3.3876276458555753e-16,adamw,589824,0.027494510233484842,2.747679296986833e-15,16,diagnostic-natural-adamw,"[768, 768]",0.0019865258598366093,12.06889597105572,3,3,0.layers.14.attn.Wo.weight,0.4495302533597874
resolved,0.007199874987758285,cumulative,0.022398106082408272,493.8061332959192,3e-05,768,1.1071078974991559e-15,adamw,589824,0.021426734853001544,3.5461603817466607e-15,16,diagnostic-natural-adamw,"[768, 768]",0.006492149368015797,11.902702747739113,3,3,0.layers.14.attn.Wo.weight,0.4481546180943824
resolved,0.01072663905134315,saved_segment,0.011879518309318294,609.2837925053863,3e-05,768,1.3858143661371552e-15,adamw,1769472,0.02462524085363454,3.856823117165763e-15,16,diagnostic-natural-adamw,"[2304, 768]",0.0027088337946788075,19.23237615767106,3,3,0.layers.14.attn.Wqkv.weight,0.31490643868696
resolved,0.00605118833832603,cumulative,0.03869897836441276,620.8036432771531,3e-05,768,4.5787912932216694e-15,adamw,1769472,0.014629997900549068,3.7320560158797575e-15,16,diagnostic-natural-adamw,"[2304, 768]",0.008950105365434193,18.695741896955766,3,3,0.layers.14.attn.Wqkv.weight,0.3204271421746645
resolved,0.006504947701549258,saved_segment,0.011817053213473797,630.4476658129445,3e-05,768,1.331719835108486e-15,adamw,1769472,0.015858562530505892,3.608645166078229e-15,16,diagnostic-natural-adamw,"[2304, 768]",0.002603095899807498,20.608104418921034,3,3,0.layers.14.mlp.Wi.weight,0.27811314633872364
resolved,0.0011638854149885614,cumulative,0.03837816261995814,641.4224449933672,3e-05,768,4.362265454354528e-15,adamw,1769472,0.002977526083398136,3.739887821149986e-15,16,diagnostic-natural-adamw,"[2304, 768]",0.008526865049792639,20.257674011592698,3,3,0.layers.14.mlp.Wi.weight,0.2788420439509559
resolved,0.007136175196000686,saved_segment,0.008438932929799421,580.728458781038,3e-05,768,4.796844801385849e-16,adamw,884736,0.01667910011783129,3.1910907398952407e-15,16,diagnostic-natural-adamw,"[768, 1152]",0.001875266359381546,20.251124556257693,3,3,0.layers.14.mlp.Wo.weight,0.30757764091503825
resolved,0.013953795365302852,cumulative,0.027334331044734757,592.7758508516729,3e-05,768,1.5575115644156957e-15,adamw,884736,0.0328961496177374,3.3181046343640874e-15,16,diagnostic-natural-adamw,"[768, 1152]",0.006088896268340074,20.153002041630337,3,3,0.layers.14.mlp.Wo.weight,0.302960588302131
resolved,0.01146639347479685,saved_segment,0.006933750650262993,488.50383560589665,3e-05,768,3.5414113612598294e-16,adamw,589824,0.03310074659057542,3.712671095032398e-15,16,diagnostic-natural-adamw,"[768, 768]",0.0020767055842363814,11.147733499127439,3,3,0.layers.15.attn.Wo.weight,0.4136658310870193
resolved,0.009921714536936148,cumulative,0.02239301104006015,503.98051288063766,3e-05,768,1.1291144668286248e-15,adamw,589824,0.029820818752626432,3.320411538527554e-15,16,diagnostic-natural-adamw,"[768, 768]",0.006621197255296915,11.438048552553068,3,3,0.layers.15.attn.Wo.weight,0.401194527687447
resolved,0.013997733556836698,saved_segment,0.011948282587528423,610.2473073744272,3e-05,768,1.3090106342433461e-15,adamw,1769472,0.03017200933655814,3.5192308945579713e-15,16,diagnostic-natural-adamw,"[2304, 768]",0.0025587065124142144,21.805699457400735,3,3,0.layers.15.attn.Wqkv.weight,0.31663021705803096
resolved,0.0003053262581370462,cumulative,0.03858762292926499,623.8545889822859,3e-05,768,4.15913992153269e-15,adamw,1769472,0.0006731772514802449,3.4399044268909983e-15,16,diagnostic-natural-adamw,"[2304, 768]",0.00812981814270676,22.52860965757165,3,3,0.layers.15.attn.Wqkv.weight,0.30840709751872886
resolved,0.0007794657887135135,saved_segment,0.011832473767353828,630.0587373689026,3e-05,768,1.4188322103786641e-15,adamw,1769472,0.0020592616976960352,3.69373424596016e-15,16,diagnostic-natural-adamw,"[2304, 768]",0.0027733733567546046,18.202641782373455,3,3,0.layers.15.mlp.Wi.weight,0.28323703789679633
resolved,0.015217064911602452,cumulative,0.03842829346091978,641.0012377886336,3e-05,768,4.667135790973842e-15,adamw,1769472,0.041539903619566616,3.4668939249356545e-15,16,diagnostic-natural-adamw,"[2304, 768]",0.00912279123659605,17.74380367978904,3,3,0.layers.15.mlp.Wi.weight,0.28537552303813074
resolved,0.011305461252835368,saved_segment,0.008386304607914202,587.5633572881601,3e-05,768,5.008368772360861e-16,adamw,884736,0.028485596239007625,3.1782259976638877e-15,16,diagnostic-natural-adamw,"[768, 1152]",0.00195795900494257,18.345691101901192,3,3,0.layers.15.mlp.Wo.weight,0.29241092653544676
resolved,0.003791635675165442,cumulative,0.02723846329662703,598.3715624900723,3e-05,768,1.6461689567763699e-15,adamw,884736,0.010078913686729215,3.3446404469803787e-15,16,diagnostic-natural-adamw,"[768, 1152]",0.006435491232922689,17.914380689799227,3,3,0.layers.15.mlp.Wo.weight,0.29066449962362834
resolved,0.014513239128727443,saved_segment,0.0068832337686577875,486.19978949521453,3e-05,768,3.333714998955043e-16,adamw,589824,0.03842083491082505,3.60818067782502e-15,16,diagnostic-natural-adamw,"[768, 768]",0.0019549111493559067,12.397410783874847,3,3,0.layers.16.attn.Wo.weight,0.41084894056523796
resolved,0.004723315616194628,cumulative,0.0223626469724511,501.4937027108229,3e-05,768,1.1129751275562583e-15,adamw,589824,0.013730975792258078,3.2256983486309515e-15,16,diagnostic-natural-adamw,"[768, 768]",0.006526555168925775,11.740278218064622,3,3,0.layers.16.attn.Wo.weight,0.3946823706856244
resolved,0.0005152824626394699,saved_segment,0.011852470139337623,612.9212940340768,3e-05,768,1.3757126784870852e-15,adamw,1769472,0.001231572491916273,3.5476489800887478e-15,16,diagnostic-natural-adamw,"[2304, 768]",0.002689088153734073,19.427085908939517,3,3,0.layers.16.attn.Wqkv.weight,0.30190864383797406
resolved,0.008059384622289719,cumulative,0.0384818383992299,626.0078064055004,3e-05,768,4.428058660293485e-15,adamw,1769472,0.019665121069866603,3.3246210808731745e-15,16,diagnostic-natural-adamw,"[2304, 768]",0.008655470196385608,19.766523466490124,3,3,0.layers.16.attn.Wqkv.weight,0.2953958640626186
resolved,0.004695485981151192,saved_segment,0.011802950273346892,633.5206502041813,3e-05,768,1.331931822536098e-15,adamw,1769472,0.011947637644183773,3.390063682172685e-15,16,diagnostic-natural-adamw,"[2304, 768]",0.0026035102689481236,20.55240099741125,3,3,0.layers.16.mlp.Wi.weight,0.2695700959333935
